property_id,suburb,rooms,type,price,method,seller_g,date
9587,St Kilda,2,u,610000.0,S,Greg,2017-03-18
9588,St Kilda,2,u,785000.0,PI,McGrath,2016-06-18
9589,St Kilda,1,u,450000.0,SP,Buxton,2016-06-18
9590,St Kilda,2,h,875000.0,S,hockingstuart,2016-06-18
9591,St Kilda,2,u,650000.0,PI,Charlton,2016-06-18
9592,St Kilda,1,u,405000.0,S,Biggin,2016-06-18
9593,St Kilda,2,u,431000.0,S,McGrath,2016-06-18
9594,St Kilda,3,h,,SN,Whiting,2016-06-18
9595,St Kilda,2,h,1100000.0,VB,Whiting,2016-06-18
9596,St Kilda,2,u,,PI,Biggin,2016-06-18
9597,St Kilda,2,u,385000.0,VB,Harrington,2016-06-18
9598,St Kilda,2,u,850000.0,PI,Marshall,2016-06-18
9599,St Kilda,2,u,575000.0,S,Buxton,2016-06-18
9600,St Kilda,2,u,757500.0,S,Gary,2016-11-19
9601,St Kilda,2,u,535000.0,PI,McGrath,2016-11-19
9602,St Kilda,2,u,610000.0,PI,hockingstuart,2016-11-19
9603,St Kilda,5,h,4400000.0,S,Marshall,2016-11-19
9604,St Kilda,2,u,600000.0,SP,Biggin,2016-11-19
9605,St Kilda,2,u,610000.0,S,Whiting,2016-05-22
9606,St Kilda,1,u,420000.0,S,Cayzer,2016-05-22
9607,St Kilda,1,u,312000.0,S,hockingstuart,2016-05-22
9608,St Kilda,3,h,1345000.0,PI,Wilson,2016-05-22
9609,St Kilda,2,h,1250000.0,S,Marshall,2016-08-22
9610,St Kilda,1,u,360000.0,S,Gary,2016-08-22
9611,St Kilda,2,u,450000.0,VB,hockingstuart,2016-08-22
9612,St Kilda,2,u,535000.0,S,Greg,2016-04-23
9613,St Kilda,2,u,,SP,Whiting,2016-09-24
9614,St Kilda,3,t,,SN,Pride,2016-09-24
9615,St Kilda,3,h,,S,hockingstuart,2016-09-24
9616,St Kilda,2,u,,PI,Pride,2016-09-24
9617,St Kilda,2,u,549000.0,S,McGrath,2016-09-24
9618,St Kilda,2,h,1200500.0,S,hockingstuart,2016-09-24
9619,St Kilda,4,h,1170000.0,S,Jellis,2016-09-24
9620,St Kilda,3,h,,SN,McGrath,2016-09-24
9621,St Kilda,2,u,565000.0,VB,Eview,2016-09-24
9622,St Kilda,1,u,452000.0,S,RT,2017-02-25
9623,St Kilda,2,u,520000.0,PI,Whiting,2017-02-25
9624,St Kilda,4,h,,SN,Gary,2017-02-25
9625,St Kilda,2,u,482300.0,S,Kay,2017-02-25
9626,St Kilda,2,u,902000.0,S,Marshall,2017-02-25
9627,St Kilda,3,u,1600000.0,PI,Kay,2017-02-25
9628,St Kilda,2,h,1435000.0,SP,Marshall,2017-02-25
9629,St Kilda,2,u,,S,Buxton,2017-02-25
9630,St Kilda,1,u,,S,Buxton,2017-02-25
9631,St Kilda,2,u,750000.0,SP,Whiting,2016-07-26
9632,St Kilda,2,h,1365000.0,S,Whiting,2016-07-26
9633,St Kilda,2,u,480000.0,PI,McGrath,2016-07-26
9634,St Kilda,2,u,380000.0,VB,Gary,2016-07-26
9635,St Kilda,4,h,1950000.0,S,hockingstuart,2016-07-26
9636,St Kilda,2,u,470000.0,VB,Jas,2016-07-26
9637,St Kilda,1,u,,PN,hockingstuart,2016-06-27
9638,St Kilda,1,u,,PI,Buxton,2016-06-27
9639,St Kilda,3,h,1678000.0,S,McGrath,2016-06-27
9640,St Kilda,3,h,,S,Marshall,2016-06-27
9641,St Kilda,2,u,400000.0,VB,McGrath,2016-06-27
9642,St Kilda,1,u,,SN,hockingstuart,2016-06-27
9643,St Kilda,2,u,500000.0,SP,Whiting,2016-11-27
9644,St Kilda,2,u,717000.0,S,Gary,2016-11-27
9645,St Kilda,2,u,,PI,Buxton,2016-11-27
9646,St Kilda,1,u,410000.0,S,Morleys,2016-11-27
9647,St Kilda,1,u,220000.0,PI,Whiting,2016-11-27
9648,St Kilda,1,u,400000.0,VB,Woodards,2016-11-27
9649,St Kilda,4,h,4750000.0,PI,RT,2016-11-27
9650,St Kilda,2,u,888000.0,S,Meadows,2016-11-27
9651,St Kilda,2,u,760000.0,S,Woodards,2016-11-27
9652,St Kilda,3,u,720000.0,SP,Wilson,2016-11-27
9653,St Kilda,2,u,,S,hockingstuart,2016-11-27
9654,St Kilda,3,h,,S,Biggin,2016-11-27
9655,St Kilda,1,u,461000.0,SP,McGrath,2016-11-27
9656,St Kilda,2,u,580000.0,PI,McGrath,2016-11-27
9657,St Kilda,2,u,700000.0,S,Whiting,2016-05-28
9658,St Kilda,2,u,430000.0,SP,Cayzer,2016-05-28
9659,St Kilda,3,h,1030000.0,S,Jellis,2016-05-28
9660,St Kilda,2,u,610000.0,VB,Hodges,2016-05-28
9661,St Kilda,1,u,665000.0,S,hockingstuart,2016-05-28
9662,St Kilda,2,u,1100000.0,S,Greg,2016-05-28
9663,St Kilda,3,h,1225000.0,S,McGrath,2016-08-28
9664,St Kilda,1,u,400000.0,S,Pride,2016-08-28
9665,St Kilda,1,u,435000.0,SP,Buxton,2016-08-28
9666,St Kilda,2,u,648000.0,S,Noel,2016-07-30
9667,St Kilda,1,u,,SN,Buxton,2016-07-30
9668,St Kilda,1,u,354000.0,S,McGrath,2016-07-30
9669,St Kilda,2,u,550000.0,VB,Biggin,2016-07-30
9670,St Kilda,1,u,475000.0,S,Gary,2016-07-30
9671,Strathmore,3,h,905000.0,S,Considine,2016-09-03
9672,Strathmore,5,h,,SP,Frank,2016-09-03
9673,Strathmore,4,h,1055000.0,S,Frank,2016-09-03
9674,Strathmore,4,h,1390000.0,S,Nelson,2016-09-03
9675,Strathmore,4,h,1052000.0,S,Considine,2016-09-03
9676,Strathmore,3,h,,PI,McDonald,2016-09-03
9677,Strathmore,4,h,1500000.0,SP,Rendina,2016-02-04
9678,Strathmore,2,u,,PI,Brad,2016-06-04
9679,Strathmore,3,t,,SN,Considine,2016-06-04
9680,Strathmore,5,h,,S,Brad,2016-06-04
9681,Strathmore,2,u,410000.0,S,Nelson,2016-08-06
9682,Strathmore,4,h,1015000.0,S,Considine,2016-08-06
9683,Strathmore,4,h,1335000.0,S,Nelson,2016-05-07
9684,Strathmore,4,h,1265000.0,S,Brad,2016-05-07
9685,Strathmore,3,h,1025000.0,S,Considine,2016-05-07
9686,Strathmore,3,h,1300000.0,S,Paul,2016-05-07
9687,Strathmore,3,h,1430000.0,S,Paul,2016-05-07
9688,Strathmore,3,t,650000.0,PI,Considine,2016-11-07
9689,Strathmore,3,h,1330000.0,S,Considine,2016-09-10
9690,Strathmore,4,h,1030000.0,S,Considine,2016-09-10
9691,Strathmore,3,h,1200000.0,S,Considine,2016-09-10
9692,Strathmore,4,h,2340000.0,S,Nelson,2016-12-10
9693,Strathmore,3,t,,PI,Barry,2016-12-10
9694,Strathmore,3,u,625000.0,S,Barry,2016-12-10
9695,Strathmore,2,h,1321000.0,S,Nelson,2016-12-10
9696,Strathmore,5,h,920000.0,S,Nelson,2016-12-10
9697,Strathmore,4,h,1635000.0,S,Considine,2017-02-11
9698,Strathmore,3,h,1194000.0,S,Nelson,2017-02-11
9699,Strathmore,5,h,1440000.0,S,Barry,2016-06-12
9700,Strathmore,4,h,1300000.0,PI,McDonald,2016-11-12
9701,Strathmore,4,h,1300000.0,PI,Nelson,2016-11-12
9702,Strathmore,2,h,1620000.0,S,McDonald,2016-11-12
9703,Strathmore,3,h,920000.0,VB,Allan,2016-05-14
9704,Strathmore,2,h,630000.0,S,Paul,2016-05-14
9705,Strathmore,2,h,,SP,Brad,2016-10-15
9706,Strathmore,3,u,,VB,Brad,2016-10-15
9707,Strathmore,3,h,850000.0,VB,Considine,2016-10-15
9708,Strathmore,3,h,1150000.0,SP,Nelson,2016-10-15
9709,Strathmore,3,h,1175000.0,S,Frank,2016-10-15
9710,Strathmore,3,h,910000.0,S,Nelson,2016-10-15
9711,Strathmore,4,h,1430000.0,S,Nelson,2016-04-16
9712,Strathmore,5,h,915000.0,S,Brad,2016-04-16
9713,Strathmore,3,h,1715500.0,S,Nelson,2016-07-16
9714,Strathmore,3,h,622500.0,S,Barry,2016-07-16
9715,Strathmore,3,h,1500000.0,SP,McDonald,2016-09-17
9716,Strathmore,4,t,995000.0,SP,Nelson,2017-03-18
9717,Strathmore,4,h,1280000.0,VB,Brad,2017-03-18
9718,Strathmore,5,h,1485000.0,S,Rendina,2016-06-18
9719,Strathmore,3,h,1080000.0,S,Considine,2016-06-18
9720,Strathmore,4,h,1715000.0,S,Paul,2016-06-18
9721,Strathmore,3,t,850000.0,PI,Brad,2016-06-18
9722,Strathmore,4,h,1000000.0,S,Frank,2016-06-18
9723,Strathmore,4,t,795000.0,S,Nelson,2016-11-19
9724,Strathmore,5,h,2650000.0,S,Brad,2016-11-19
9725,Strathmore,2,h,630000.0,S,Barry,2016-05-22
9726,Strathmore,4,h,2130000.0,S,Considine,2016-05-22
9727,Strathmore,4,h,,S,Nelson,2016-08-22
9728,Strathmore,2,h,1100000.0,S,Considine,2016-08-22
9729,Strathmore,3,h,1205000.0,SP,Nelson,2016-04-23
9730,Strathmore,2,h,535000.0,S,Considine,2016-04-23
9731,Strathmore,3,h,,SP,Nelson,2016-09-24
9732,Strathmore,3,h,1075000.0,S,Nelson,2016-09-24
9733,Strathmore,3,h,1000000.0,SP,Brad,2017-02-25
9734,Strathmore,3,t,,PN,Melbourne,2016-07-26
9735,Strathmore,3,h,1400000.0,S,Nelson,2016-07-26
9736,Strathmore,4,h,920000.0,VB,Pagan,2016-06-27
9737,Strathmore,5,h,960000.0,VB,Nelson,2016-06-27
9738,Strathmore,2,h,,SP,Frank,2016-06-27
9739,Strathmore,4,h,1110000.0,PI,Considine,2016-06-27
9740,Strathmore,3,h,1160000.0,S,Barry,2016-06-27
9741,Strathmore,4,h,1370000.0,S,Nelson,2016-05-28
9742,Strathmore,4,h,985000.0,S,Rendina,2016-05-28
9743,Strathmore,3,t,810000.0,PI,Considine,2016-05-28
9744,Strathmore,3,u,750000.0,VB,Paul,2016-05-28
9745,Strathmore,4,h,1910000.0,S,Considine,2016-05-28
9746,Strathmore,4,h,1500000.0,SP,Considine,2016-08-28
9747,Strathmore,3,t,600000.0,PI,Nelson,2016-08-28
9748,Strathmore,5,h,880000.0,VB,Nelson,2016-07-30
9749,Strathmore,3,h,1285000.0,S,Nelson,2016-07-30
9750,Sunshine,2,u,,PI,Barry,2016-09-03
9751,Sunshine,3,h,670000.0,PI,GL,2016-09-03
9752,Sunshine,2,u,260000.0,PI,Douglas,2016-09-03
9753,Sunshine,3,h,800000.0,PI,Barry,2016-12-03
9754,Sunshine,3,h,950000.0,S,GL,2016-12-03
9755,Sunshine,3,h,625000.0,S,Barry,2016-12-03
9756,Sunshine,2,h,710000.0,S,Barry,2016-12-03
9757,Sunshine,3,h,735000.0,S,Sweeney,2017-03-04
9758,Sunshine,3,h,1001000.0,S,Jas,2017-03-04
9759,Sunshine,3,h,780000.0,S,Sweeney,2017-03-04
9760,Sunshine,2,h,710000.0,S,S&L,2017-03-04
9761,Sunshine,4,h,1350500.0,S,Bells,2017-03-04
9762,Sunshine,3,h,745000.0,SP,Biggin,2017-03-04
9763,Sunshine,2,h,490000.0,S,Sweeney,2017-03-04
9764,Sunshine,2,h,483000.0,SP,Douglas,2016-06-04
9765,Sunshine,4,h,700000.0,PI,Douglas,2016-08-06
9766,Sunshine,4,h,,PI,Barry,2016-08-06
9767,Sunshine,5,h,895000.0,PI,Barry,2016-05-07
9768,Sunshine,3,h,657500.0,S,Barry,2016-05-07
9769,Sunshine,4,h,1030000.0,S,Sweeney,2016-05-07
9770,Sunshine,3,h,460000.0,PI,Douglas,2016-11-07
9771,Sunshine,3,h,725000.0,SP,Melbourne,2016-11-07
9772,Sunshine,3,h,620000.0,S,Douglas,2016-11-07
9773,Sunshine,3,h,460000.0,S,Douglas,2016-11-07
9774,Sunshine,2,u,470000.0,S,Barry,2016-11-07
9775,Sunshine,3,h,910000.0,S,Trimson,2016-11-07
9776,Sunshine,3,h,702000.0,S,Douglas,2016-09-10
9777,Sunshine,3,h,580000.0,S,GL,2016-09-10
9778,Sunshine,4,h,885000.0,S,Barry,2016-12-10
9779,Sunshine,3,u,490000.0,S,Barry,2016-12-10
9780,Sunshine,4,h,,SN,Barry,2016-12-10
9781,Sunshine,4,h,890000.0,S,Sweeney,2016-11-12
9782,Sunshine,3,t,570000.0,SP,Barry,2016-11-12
9783,Sunshine,3,h,675000.0,S,Bells,2016-08-13
9784,Sunshine,2,h,425000.0,S,Barry,2016-05-14
9785,Sunshine,3,h,715000.0,S,YPA,2016-05-14
9786,Sunshine,2,u,499000.0,S,Jas,2016-05-14
9787,Sunshine,3,h,816000.0,S,Douglas,2016-10-15
9788,Sunshine,2,h,825000.0,S,Bells,2016-10-15
9789,Sunshine,3,h,950000.0,SP,Jas,2016-10-15
9790,Sunshine,2,u,425500.0,SP,Barry,2016-10-15
9791,Sunshine,3,h,735000.0,PI,hockingstuart,2016-10-15
9792,Sunshine,3,h,595000.0,S,Douglas,2016-10-15
9793,Sunshine,3,h,735000.0,S,Bells,2016-10-15
9794,Sunshine,3,h,610000.0,S,Barry,2016-04-16
9795,Sunshine,3,h,,PI,hockingstuart,2016-04-16
9796,Sunshine,3,h,600000.0,S,Sweeney,2016-04-16
9797,Sunshine,2,u,350000.0,SP,Jas,2016-07-16
9798,Sunshine,3,h,595999.0,SP,Sweeney,2016-07-16
9799,Sunshine,2,h,591000.0,S,Bells,2016-07-16
9800,Sunshine,3,h,590000.0,S,Douglas,2016-07-16
9801,Sunshine,4,h,691000.0,S,Stockdale,2016-07-16
9802,Sunshine,3,h,701000.0,S,Barry,2016-07-16
9803,Sunshine,2,h,688000.0,S,Douglas,2016-07-16
9804,Sunshine,2,h,611000.0,S,Bells,2016-09-17
9805,Sunshine,3,h,655000.0,S,Bells,2016-09-17
9806,Sunshine,2,h,,SN,Barry,2016-09-17
9807,Sunshine,2,h,551000.0,S,GL,2017-03-18
9808,Sunshine,3,h,750000.0,PI,Douglas,2017-03-18
9809,Sunshine,4,h,670000.0,PI,Douglas,2017-03-18
9810,Sunshine,4,h,888000.0,S,Barry,2017-03-18
9811,Sunshine,3,h,607500.0,S,Douglas,2016-06-18
9812,Sunshine,3,h,850000.0,S,Douglas,2016-06-18
9813,Sunshine,4,h,590000.0,S,Barry,2016-06-18
9814,Sunshine,2,h,555000.0,S,Barry,2016-06-18
9815,Sunshine,3,h,750000.0,S,Barry,2016-11-19
9816,Sunshine,4,h,810000.0,PI,Douglas,2016-11-19
9817,Sunshine,3,h,605000.0,S,Barry,2016-11-19
9818,Sunshine,4,h,930000.0,S,Jas,2016-11-19
9819,Sunshine,3,h,,PI,Sweeney,2016-11-19
9820,Sunshine,2,u,550000.0,SP,Jas,2016-11-19
9821,Sunshine,3,h,880000.0,S,Bells,2016-11-19
9822,Sunshine,3,h,570000.0,PI,Douglas,2016-11-19
9823,Sunshine,3,h,700000.0,SP,Bells,2016-05-22
9824,Sunshine,3,h,571000.0,S,Barry,2016-05-22
9825,Sunshine,4,h,835000.0,S,Bells,2016-05-22
9826,Sunshine,2,u,470000.0,S,Sweeney,2016-05-22
9827,Sunshine,3,h,625000.0,S,Douglas,2016-08-22
9828,Sunshine,3,h,695000.0,S,Sweeney,2016-08-22
9829,Sunshine,3,h,794000.0,S,GL,2017-02-25
9830,Sunshine,3,h,890000.0,S,Bells,2017-02-25
9831,Sunshine,3,t,,PN,Douglas,2017-02-25
9832,Sunshine,3,h,910000.0,PI,Douglas,2017-02-25
9833,Sunshine,3,h,755000.0,S,Crane,2017-02-25
9834,Sunshine,3,h,607000.0,S,YPA,2017-02-25
9835,Sunshine,3,h,679500.0,S,Sweeney,2016-07-26
9836,Sunshine,2,u,,SP,Sweeney,2016-07-26
9837,Sunshine,3,t,500000.0,PI,Douglas,2016-06-27
9838,Sunshine,4,h,895000.0,S,Jas,2016-11-27
9839,Sunshine,3,h,762500.0,S,GL,2016-11-27
9840,Sunshine,2,h,702000.0,SP,FN,2016-11-27
9841,Sunshine,2,t,410000.0,SP,Barry,2016-05-28
9842,Sunshine,2,h,720000.0,S,Douglas,2016-05-28
9843,Sunshine,3,h,590000.0,S,GL,2016-05-28
9844,Sunshine,3,h,635000.0,PI,Douglas,2016-05-28
9845,Sunshine,3,h,711000.0,S,Douglas,2016-08-28
9846,Sunshine,4,h,700000.0,PI,Douglas,2016-07-30
9847,Sunshine,2,h,435000.0,PI,Douglas,2016-07-30
9848,Sunshine,4,h,1001000.0,S,Jas,2016-07-30
9849,Sunshine,3,h,591500.0,S,Barry,2016-07-30
9850,Sunshine North,3,h,650000.0,PI,Douglas,2016-09-03
9851,Sunshine North,4,h,716000.0,S,Barry,2016-09-03
9852,Sunshine North,3,h,701000.0,S,Douglas,2017-03-04
9853,Sunshine North,3,h,680000.0,SP,Douglas,2017-03-04
9854,Sunshine North,3,h,555000.0,SP,Douglas,2016-06-04
9855,Sunshine North,3,h,490000.0,PI,Douglas,2016-06-04
9856,Sunshine North,3,h,505000.0,PI,Douglas,2016-06-04
9857,Sunshine North,3,h,620500.0,S,Sweeney,2016-06-04
9858,Sunshine North,3,h,545000.0,S,Sweeney,2016-08-06
9859,Sunshine North,3,h,480000.0,PI,Douglas,2016-08-06
9860,Sunshine North,2,h,435000.0,S,Douglas,2016-08-06
9861,Sunshine North,3,h,607000.0,S,Douglas,2016-05-07
9862,Sunshine North,3,h,600000.0,S,Douglas,2016-05-07
9863,Sunshine North,2,h,560000.0,S,Barry,2016-05-07
9864,Sunshine North,3,h,550000.0,PI,Barry,2016-11-07
9865,Sunshine North,4,h,626800.0,S,Douglas,2016-11-07
9866,Sunshine North,3,h,670000.0,S,Douglas,2016-10-08
9867,Sunshine North,3,h,571500.0,S,Barry,2016-10-08
9868,Sunshine North,2,u,315000.0,PI,Douglas,2016-10-08
9869,Sunshine North,3,t,345000.0,PI,Biggin,2016-09-10
9870,Sunshine North,3,h,590000.0,PI,Douglas,2016-12-10
9871,Sunshine North,3,h,630000.0,PI,Douglas,2016-12-10
9872,Sunshine North,3,h,685000.0,S,Barry,2016-12-10
9873,Sunshine North,3,h,690000.0,S,hockingstuart,2016-12-10
9874,Sunshine North,5,h,605000.0,S,Barry,2016-12-10
9875,Sunshine North,3,h,808000.0,S,Sweeney,2016-12-10
9876,Sunshine North,3,h,790000.0,S,Purplebricks,2017-03-11
9877,Sunshine North,4,h,625000.0,PI,Douglas,2017-03-11
9878,Sunshine North,3,h,600000.0,VB,Stockdale,2016-11-12
9879,Sunshine North,3,h,650000.0,SP,GL,2016-11-12
9880,Sunshine North,4,h,640000.0,S,Barry,2016-11-12
9881,Sunshine North,4,t,,PN,Barry,2016-11-12
9882,Sunshine North,4,h,736000.0,S,Barry,2016-11-12
9883,Sunshine North,3,h,605000.0,SP,Barry,2016-11-12
9884,Sunshine North,3,u,422000.0,PI,Barry,2016-05-14
9885,Sunshine North,3,h,650000.0,SP,Calder,2016-05-14
9886,Sunshine North,3,h,725000.0,S,GL,2016-10-15
9887,Sunshine North,2,h,715000.0,S,Douglas,2016-10-15
9888,Sunshine North,4,h,735000.0,S,Douglas,2016-04-16
9889,Sunshine North,3,h,635800.0,SP,Douglas,2016-04-16
9890,Sunshine North,3,h,,PI,Metro,2016-07-16
9891,Sunshine North,3,h,432500.0,S,GL,2016-07-16
9892,Sunshine North,3,h,621000.0,S,Douglas,2016-09-17
9893,Sunshine North,3,h,490000.0,S,Douglas,2017-03-18
9894,Sunshine North,3,h,580000.0,SP,Barry,2017-03-18
9895,Sunshine North,3,h,680000.0,SP,Barry,2017-03-18
9896,Sunshine North,3,h,700000.0,S,Barry,2016-06-18
9897,Sunshine North,3,h,480000.0,S,Douglas,2016-06-18
9898,Sunshine North,3,h,650000.0,PI,Douglas,2016-11-19
9899,Sunshine North,5,h,1050000.0,S,Douglas,2016-11-19
9900,Sunshine North,2,h,1190000.0,S,YPA,2016-11-19
9901,Sunshine North,3,h,457000.0,S,Barry,2016-05-22
9902,Sunshine North,3,h,591000.0,S,First,2016-05-22
9903,Sunshine North,3,h,665000.0,S,Stockdale,2016-05-22
9904,Sunshine North,3,h,710000.0,S,GL,2016-08-22
9905,Sunshine North,3,h,545000.0,S,Sweeney,2016-08-22
9906,Sunshine North,4,h,,SN,Barry,2016-04-23
9907,Sunshine North,3,h,650000.0,S,Barry,2016-09-24
9908,Sunshine North,4,h,705000.0,S,Douglas,2017-02-25
9909,Sunshine North,3,h,,SP,LJ,2017-02-25
9910,Sunshine North,3,h,520000.0,S,Barry,2017-02-25
9911,Sunshine North,3,h,540000.0,PI,FN,2016-07-26
9912,Sunshine North,3,h,620000.0,SP,Douglas,2016-07-26
9913,Sunshine North,4,h,,SP,GL,2016-06-27
9914,Sunshine North,3,h,503000.0,S,Douglas,2016-06-27
9915,Sunshine North,3,h,700000.0,PI,Sweeney,2016-11-27
9916,Sunshine North,3,h,,PN,Douglas,2016-05-28
9917,Sunshine North,4,h,785000.0,S,Melbourne,2016-05-28
9918,Sunshine North,5,h,1000000.0,S,Douglas,2016-05-28
9919,Sunshine North,3,h,600000.0,S,Barry,2016-08-28
9920,Sunshine North,3,h,650000.0,VB,GL,2016-08-28
9921,Sunshine North,3,u,530000.0,S,Douglas,2016-08-28
9922,Sunshine North,3,h,871000.0,S,Douglas,2016-08-28
9923,Sunshine North,3,t,495000.0,SP,Barry,2016-07-30
9924,Sunshine West,4,h,661000.0,S,Sweeney,2016-09-03
9925,Sunshine West,3,h,496000.0,S,Barry,2016-09-03
9926,Sunshine West,3,h,488000.0,S,Barry,2016-12-03
9927,Sunshine West,3,h,,SP,Sweeney,2016-12-03
9928,Sunshine West,3,h,560000.0,S,Barry,2016-12-03
9929,Sunshine West,3,h,478000.0,S,Barry,2016-12-03
9930,Sunshine West,3,h,615000.0,S,Melbourne,2016-12-03
9931,Sunshine West,3,h,,SP,Barry,2017-03-04
9932,Sunshine West,4,h,,SP,Barry,2017-03-04
9933,Sunshine West,3,t,450000.0,SP,Douglas,2016-06-04
9934,Sunshine West,3,h,531000.0,S,Greg,2016-05-07
9935,Sunshine West,3,h,581000.0,SP,Jas,2016-05-07
9936,Sunshine West,3,h,388500.0,S,Barry,2016-05-07
9937,Sunshine West,4,h,625000.0,S,Bells,2016-11-07
9938,Sunshine West,4,h,645400.0,S,Barry,2016-11-07
9939,Sunshine West,3,h,465000.0,S,Bells,2016-11-07
9940,Sunshine West,3,h,680000.0,S,Douglas,2016-11-07
9941,Sunshine West,3,h,605000.0,S,Sweeney,2016-11-07
9942,Sunshine West,3,h,490000.0,S,Barry,2016-10-08
9943,Sunshine West,3,h,620000.0,S,Bells,2016-10-08
9944,Sunshine West,3,h,470000.0,S,Douglas,2016-09-10
9945,Sunshine West,3,u,545000.0,S,Barry,2016-12-10
9946,Sunshine West,5,h,621000.0,SP,Barry,2016-12-10
9947,Sunshine West,3,h,515000.0,S,Barry,2016-12-10
9948,Sunshine West,3,h,611000.0,S,Douglas,2016-12-10
9949,Sunshine West,3,h,550000.0,S,Barry,2017-03-11
9950,Sunshine West,4,h,601000.0,S,Barry,2017-03-11
9951,Sunshine West,3,h,687000.0,S,Sweeney,2016-11-12
9952,Sunshine West,3,h,668000.0,S,Barry,2016-11-12
9953,Sunshine West,3,h,485000.0,S,hockingstuart,2016-11-12
9954,Sunshine West,3,h,,SN,Barry,2016-08-13
9955,Sunshine West,4,h,510000.0,SP,Barry,2016-08-13
9956,Sunshine West,3,h,665000.0,S,Bells,2016-05-14
9957,Sunshine West,3,h,500000.0,SP,Barry,2016-05-14
9958,Sunshine West,4,h,670000.0,S,Bells,2016-05-14
9959,Sunshine West,3,h,,SN,Barry,2016-10-15
9960,Sunshine West,3,h,825000.0,S,Barry,2016-10-15
9961,Sunshine West,3,h,480000.0,PI,Barry,2016-04-16
9962,Sunshine West,3,h,540000.0,PI,Barry,2016-04-16
9963,Sunshine West,3,h,555000.0,S,Barry,2016-04-16
9964,Sunshine West,3,h,,W,Stockdale,2016-04-16
9965,Sunshine West,3,h,544500.0,S,Melbourne,2016-04-16
9966,Sunshine West,3,h,,SP,Biggin,2016-04-16
9967,Sunshine West,2,u,345000.0,PI,Douglas,2016-04-16
9968,Sunshine West,4,h,621000.0,S,Barry,2016-07-16
9969,Sunshine West,3,h,575000.0,S,Douglas,2016-09-17
9970,Sunshine West,3,h,650000.0,SP,Prof.,2017-03-18
9971,Sunshine West,3,h,593000.0,S,Sweeney,2017-03-18
9972,Sunshine West,3,h,690000.0,S,Burnham,2017-03-18
9973,Sunshine West,3,h,625000.0,S,Bells,2017-03-18
9974,Sunshine West,3,h,660000.0,S,Douglas,2017-03-18
9975,Sunshine West,3,t,640000.0,S,Sweeney,2017-03-18
9976,Sunshine West,3,h,472500.0,SP,Biggin,2016-06-18
9977,Sunshine West,3,h,547500.0,S,Douglas,2016-06-18
9978,Sunshine West,3,h,590000.0,S,Sweeney,2016-06-18
9979,Sunshine West,3,h,540000.0,S,Barry,2016-06-18
9980,Sunshine West,1,h,280000.0,SP,Jas,2016-11-19
9981,Sunshine West,4,h,451500.0,S,Barry,2016-08-22
9982,Sunshine West,3,h,555000.0,S,Barry,2016-08-22
9983,Sunshine West,3,h,587000.0,S,Barry,2016-08-22
9984,Sunshine West,3,h,600000.0,PI,Bells,2016-08-22
9985,Sunshine West,3,h,622500.0,S,Douglas,2016-09-24
9986,Sunshine West,3,h,540000.0,SP,Barry,2016-09-24
9987,Sunshine West,2,u,455000.0,S,hockingstuart,2016-09-24
9988,Sunshine West,2,u,350000.0,S,Bells,2016-09-24
9989,Sunshine West,4,h,657000.0,S,hockingstuart,2017-02-25
9990,Sunshine West,3,h,795000.0,S,Sweeney,2017-02-25
9991,Sunshine West,3,h,682000.0,S,Barry,2016-07-26
9992,Sunshine West,3,h,,PN,FN,2016-07-26
9993,Sunshine West,3,h,520000.0,S,Barry,2016-06-27
9994,Sunshine West,3,h,470000.0,S,Homes,2016-06-27
9995,Sunshine West,3,h,400000.0,VB,Barry,2016-06-27
9996,Sunshine West,3,h,586000.0,S,Barry,2016-06-27
9997,Sunshine West,3,h,305000.0,SP,Jellis,2016-06-27
9998,Sunshine West,4,h,705000.0,S,Douglas,2016-11-27
9999,Sunshine West,3,h,486000.0,S,Barry,2016-11-27
10000,Sunshine West,4,h,645000.0,VB,Barry,2016-11-27
10001,Sunshine West,3,h,,PI,Sweeney,2016-11-27
10002,Sunshine West,3,h,530000.0,S,Barry,2016-11-27
10003,Sunshine West,3,h,500000.0,SP,Barry,2016-11-27
10004,Sunshine West,3,t,510000.0,SP,Barry,2016-05-28
10005,Sunshine West,5,h,,W,Barry,2016-05-28
10006,Sunshine West,3,h,418000.0,SP,Calder,2016-05-28
10007,Sunshine West,5,h,715000.0,S,Douglas,2016-08-28
10008,Sunshine West,2,u,230000.0,PI,Barry,2016-08-28
10009,Sunshine West,3,h,545000.0,S,Barry,2016-08-28
10010,Sunshine West,2,u,462000.0,SP,Jas,2016-08-28
10011,Sunshine West,3,u,370000.0,S,Melbourne,2016-08-28
10012,Sunshine West,3,h,750500.0,S,Jas,2016-08-28
10013,Sunshine West,3,h,451000.0,S,Douglas,2016-07-30
10014,Surrey Hills,4,h,2440000.0,S,Marshall,2016-09-03
10015,Surrey Hills,3,t,1110000.0,S,Fletchers,2016-09-03
10016,Surrey Hills,4,h,2128000.0,S,Fletchers,2016-09-03
10017,Surrey Hills,3,h,2009000.0,S,Noel,2016-09-03
10018,Surrey Hills,5,h,2200000.0,VB,RT,2016-09-03
10019,Surrey Hills,4,h,,S,Jellis,2016-12-03
10020,Surrey Hills,3,t,1330500.0,S,Fletchers,2016-12-03
10021,Surrey Hills,3,t,1325000.0,SP,Fletchers,2016-12-03
