suburb,distance,postcode,bedroom2,bathroom,car,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,yr_qtr
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,,1970.0,Moreland City Council,-37.7594,144.9427,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,3.0,1.0,0.0,275.0,119.0,1935.0,Moreland City Council,-37.763,144.9439,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,2.0,1.0,1.0,73.0,64.0,1960.0,Moreland City Council,-37.7528,144.9368,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,70.0,2013.0,Moreland City Council,-37.7582,144.94,Northern Metropolitan,7082.0,2017.1
Brunswick West,5.9,3055.0,3.0,2.0,2.0,262.0,155.0,2010.0,Moreland City Council,-37.7519,144.9324,Northern Metropolitan,7082.0,2017.1
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,,2002.0,Moreland City Council,-37.7727,144.9497,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,3.0,1.0,2.0,501.0,,,Moreland City Council,-37.753,144.9421,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,3.0,1.0,2.0,512.0,,,Moreland City Council,-37.7758,144.9435,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,3.0,1.0,2.0,364.0,135.0,1900.0,Moreland City Council,-37.7618,144.9497,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,3.0,1.0,2.0,353.0,101.0,1930.0,Moreland City Council,-37.764,144.9428,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,3.0,1.0,1.0,412.0,,1934.0,Moreland City Council,-37.7618,144.9455,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,2.0,1.0,1.0,410.0,,,Moreland City Council,-37.7613,144.9446,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,2.0,1.0,2.0,253.0,144.0,2000.0,Moreland City Council,-37.7747,144.9393,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,62.0,1980.0,Moreland City Council,-37.7604,144.9393,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,7.0,3.0,1.0,447.0,287.0,1982.0,Moreland City Council,-37.7634,144.9403,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,62.0,1970.0,Moreland City Council,-37.7676,144.9394,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,3.0,1.0,1.0,411.0,168.0,1935.0,Moreland City Council,-37.7728,144.9478,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,82.0,1970.0,Moreland City Council,-37.772,144.9406,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,2.0,1.0,1.0,177.0,87.0,1910.0,Moreland City Council,-37.7619,144.9412,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,2.0,1.0,4.0,576.0,,,Moreland City Council,-37.7578,144.9439,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,3.0,1.0,3.0,608.0,,,Moreland City Council,-37.7694,144.9448,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,75.0,1970.0,Moreland City Council,-37.7595,144.9436,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,3.0,2.0,1.0,0.0,108.0,1990.0,Moreland City Council,-37.7618,144.9429,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,2.0,1.0,1.0,284.0,,1926.0,Moreland City Council,-37.7646,144.9476,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,62.0,1970.0,Moreland City Council,-37.7688,144.9421,Northern Metropolitan,7082.0,2017.1
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,,,Moreland City Council,-37.7609,144.9425,Northern Metropolitan,7082.0,2017.1
Brunswick West,5.9,3055.0,2.0,1.0,1.0,2120.0,59.0,1960.0,Moreland City Council,-37.7524,144.9347,Northern Metropolitan,7082.0,2017.1
Brunswick West,5.9,3055.0,1.0,1.0,1.0,0.0,43.0,1970.0,Moreland City Council,-37.7661,144.9422,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,4.0,1.0,1.0,384.0,,,Moreland City Council,-37.7733,144.9491,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,,,Moreland City Council,-37.7752,144.9463,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,3.0,1.0,2.0,378.0,126.0,1925.0,Moreland City Council,-37.7713,144.9473,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,1.0,1.0,1.0,0.0,42.0,1970.0,Moreland City Council,-37.7748,144.9483,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,5.0,2.0,3.0,553.0,193.0,1920.0,Moreland City Council,-37.7576,144.9348,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,2.0,1.0,1.0,501.0,66.0,1960.0,Moreland City Council,-37.7741,144.9449,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,3.0,1.0,2.0,717.0,141.0,1950.0,Moreland City Council,-37.7525,144.9321,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,1.0,1.0,1.0,0.0,45.0,1970.0,Moreland City Council,-37.7675,144.939,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,3.0,1.0,1.0,575.0,165.0,1930.0,Moreland City Council,-37.7575,144.9402,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,3.0,1.0,2.0,505.0,,,Moreland City Council,-37.757,144.9446,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,3.0,1.0,4.0,357.0,,,Moreland City Council,-37.762,144.9497,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,2.0,1.0,2.0,554.0,116.0,1930.0,Moreland City Council,-37.7715,144.9426,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,65.0,1970.0,Moreland City Council,-37.7606,144.9443,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,2.0,1.0,2.0,120.0,109.0,2004.0,Moreland City Council,-37.7659,144.9487,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,3.0,1.0,1.0,589.0,148.0,1935.0,Moreland City Council,-37.7628,144.9459,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,1.0,1.0,1.0,0.0,45.0,1970.0,Moreland City Council,-37.7586,144.9433,Northern Metropolitan,7082.0,2017.1
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2017.1
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2017.1
Brunswick West,5.9,3055.0,4.0,2.0,2.0,621.0,184.0,1920.0,Moreland City Council,-37.7764,144.9479,Northern Metropolitan,7082.0,2017.1
Brunswick West,5.9,3055.0,3.0,1.0,1.0,206.0,98.0,1900.0,Moreland City Council,-37.7604,144.9488,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,65.0,1970.0,Moreland City Council,-37.7686,144.9421,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,65.0,1950.0,Moreland City Council,-37.7543,144.9385,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,3.0,1.0,2.0,157.0,123.0,1999.0,Moreland City Council,-37.7652,144.9454,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,3.0,1.0,2.0,726.0,,1950.0,Moreland City Council,-37.7747,144.9421,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,1.0,1.0,1.0,0.0,,,Moreland City Council,-37.7614,144.9393,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.4
Brunswick West,5.9,3055.0,4.0,1.0,2.0,519.0,169.0,1910.0,Moreland City Council,-37.7747,144.9474,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,4.0,1.0,2.0,474.0,156.0,1900.0,Moreland City Council,-37.7623,144.9472,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,2.0,1.0,1.0,69.0,,2009.0,Moreland City Council,-37.766,144.9439,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,84.0,1977.0,Moreland City Council,-37.7647,144.9412,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,2.0,1.0,2.0,0.0,,,Moreland City Council,-37.7643,144.9477,Northern Metropolitan,7082.0,2016.2
Brunswick West,5.9,3055.0,2.0,1.0,1.0,0.0,62.0,1960.0,Moreland City Council,-37.7577,144.9354,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,3.0,2.0,1.0,343.0,115.0,1930.0,Moreland City Council,-37.7552,144.9458,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,4.0,1.0,2.0,562.0,,1920.0,Moreland City Council,-37.7583,144.9428,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,4.0,3.0,2.0,499.0,150.0,1925.0,Moreland City Council,-37.7538,144.944,Northern Metropolitan,7082.0,2016.3
Brunswick West,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0,2016.3
Bulleen,11.8,3105.0,3.0,1.0,2.0,385.0,140.0,2000.0,Manningham City Council,-37.7599,145.0849,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,4.0,1.0,2.0,717.0,180.0,1960.0,Manningham City Council,-37.7608,145.0862,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,3.0,2.0,2.0,562.0,,,Manningham City Council,-37.7628,145.0994,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,4.0,2.0,2.0,556.0,214.0,1957.0,Manningham City Council,-37.7657,145.0957,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,4.0,3.0,2.0,410.0,,2012.0,Manningham City Council,-37.7695,145.082,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,4.0,2.0,2.0,670.0,197.0,1980.0,Manningham City Council,-37.7695,145.0869,Eastern Metropolitan,4480.0,2017.1
Bulleen,11.8,3105.0,5.0,3.0,3.0,736.0,,,Manningham City Council,-37.7683,145.0881,Eastern Metropolitan,4480.0,2017.1
Bulleen,11.8,3105.0,3.0,2.0,2.0,514.0,190.0,1960.0,Manningham City Council,-37.7683,145.0959,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,3.0,1.0,1.0,701.0,,,Manningham City Council,-37.7729,145.098,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,3.0,2.0,2.0,632.0,226.0,2013.0,Manningham City Council,-37.7813,145.102,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,3.0,1.0,2.0,631.0,,,Manningham City Council,-37.7778,145.0901,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,3.0,2.0,1.0,585.0,180.0,1950.0,Manningham City Council,-37.7689,145.099,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,5.0,2.0,2.0,617.0,,,Manningham City Council,-37.7582,145.0889,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,4.0,2.0,2.0,752.0,,,Manningham City Council,-37.771,145.0869,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,2.0,1.0,2.0,775.0,,1965.0,Manningham City Council,-37.779,145.101,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,4.0,2.0,2.0,388.0,235.0,2014.0,Manningham City Council,-37.7791,145.0961,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,4.0,2.0,2.0,723.0,159.0,1970.0,Manningham City Council,-37.7724,145.1033,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,5.0,3.0,2.0,796.0,304.0,1975.0,Manningham City Council,-37.7697,145.0871,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,4.0,2.0,2.0,729.0,255.0,2106.0,Manningham City Council,-37.7637,145.0881,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,3.0,2.0,2.0,315.0,,1960.0,Manningham City Council,-37.7607,145.0853,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,4.0,1.0,2.0,650.0,323.0,,Manningham City Council,-37.778,145.0913,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,4.0,2.0,2.0,730.0,,1971.0,Manningham City Council,-37.7606,145.0932,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,3.0,3.0,2.0,401.0,165.0,1965.0,Manningham City Council,-37.7733,145.0901,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,3.0,1.0,3.0,770.0,,,Manningham City Council,-37.7644,145.0886,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,4.0,2.0,1.0,1124.0,225.0,1960.0,Manningham City Council,-37.7679,145.0958,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,4.0,3.0,1.0,604.0,,,Manningham City Council,-37.7621,145.086,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,3.0,1.0,2.0,306.0,100.0,1985.0,Manningham City Council,-37.7792,145.0903,Eastern Metropolitan,4480.0,2017.1
Bulleen,11.8,3105.0,4.0,1.0,2.0,732.0,6791.0,,Manningham City Council,-37.7615,145.0897,Eastern Metropolitan,4480.0,2017.1
Bulleen,11.8,3105.0,5.0,2.0,2.0,677.0,372.0,2004.0,Manningham City Council,-37.7789,145.0977,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,3.0,1.0,1.0,604.0,96.0,1960.0,Manningham City Council,-37.7711,145.0928,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,2.0,1.0,2.0,559.0,,,Manningham City Council,-37.7739,145.094,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,4.0,3.0,2.0,411.0,,1970.0,Manningham City Council,-37.7698,145.083,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,4.0,2.0,2.0,475.0,245.0,1996.0,Manningham City Council,-37.765,145.0933,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,3.0,2.0,1.0,728.0,719.0,1965.0,Manningham City Council,-37.7765,145.1031,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,4.0,3.0,4.0,1221.0,,,Manningham City Council,-37.7682,145.0824,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,4.0,2.0,3.0,672.0,212.0,1970.0,Manningham City Council,-37.7689,145.0895,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,5.0,3.0,2.0,668.0,,,Manningham City Council,-37.7639,145.0867,Eastern Metropolitan,4480.0,2017.1
Bulleen,11.8,3105.0,4.0,2.0,2.0,744.0,300.0,1985.0,Manningham City Council,-37.7791,145.086,Eastern Metropolitan,4480.0,2017.1
Bulleen,11.8,3105.0,4.0,2.0,2.0,732.0,,,Manningham City Council,-37.7771,145.0855,Eastern Metropolitan,4480.0,2017.1
Bulleen,11.8,3105.0,4.0,1.0,1.0,701.0,,,Manningham City Council,-37.7786,145.0945,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,3.0,1.0,1.0,551.0,,,Manningham City Council,-37.7739,145.0962,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,3.0,1.0,1.0,421.0,,,Manningham City Council,-37.7798,145.1023,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,3.0,1.0,2.0,602.0,175.0,1975.0,Manningham City Council,-37.7674,145.0988,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,4.0,2.0,2.0,296.0,195.0,2011.0,Manningham City Council,-37.7779,145.1007,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,4.0,2.0,2.0,530.0,,,Manningham City Council,-37.7735,145.088,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,4.0,2.0,2.0,693.0,212.0,1975.0,Manningham City Council,-37.7743,145.0863,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,4.0,2.0,2.0,617.0,,1998.0,Manningham City Council,-37.7569,145.0913,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,4.0,2.0,3.0,554.0,,,Manningham City Council,-37.7624,145.0961,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,2.0,1.0,0.0,359.0,,,Manningham City Council,-37.7609,145.0869,Eastern Metropolitan,4480.0,2017.1
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2017.1
Bulleen,11.8,3105.0,2.0,1.0,1.0,591.0,140.0,1965.0,Manningham City Council,-37.7679,145.0978,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.4
Bulleen,11.8,3105.0,4.0,2.0,2.0,740.0,,,Manningham City Council,-37.7781,145.0901,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,2.0,1.0,2.0,609.0,,,Manningham City Council,-37.7762,145.0958,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,3.0,1.0,2.0,602.0,,,Manningham City Council,-37.7712,145.097,Eastern Metropolitan,4480.0,2016.2
Bulleen,11.8,3105.0,5.0,3.0,2.0,826.0,,,Manningham City Council,-37.7634,145.0892,Eastern Metropolitan,4480.0,2016.3
Bulleen,11.8,3105.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,4480.0,2016.3
Burwood,11.7,3125.0,4.0,3.0,2.0,661.0,253.0,1940.0,Monash City Council,-37.848,145.098,Southern Metropolitan,5678.0,2016.3
Burwood,11.7,3125.0,3.0,1.0,2.0,697.0,,,Monash City Council,-37.851,145.1169,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,3.0,1.0,2.0,668.0,,,Monash City Council,-37.8486,145.1094,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,4.0,2.0,4.0,602.0,,,Monash City Council,-37.8536,145.0957,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,3.0,1.0,2.0,773.0,,1960.0,Monash City Council,-37.8562,145.1104,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,4.0,2.0,2.0,1145.0,111.0,1960.0,Monash City Council,-37.8538,145.127,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,3.0,2.0,2.0,265.0,130.0,2000.0,Monash City Council,-37.8516,145.1056,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,3.0,1.0,1.0,662.0,,,Monash City Council,-37.8561,145.1054,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,3.0,1.0,1.0,695.0,,,Monash City Council,-37.8551,145.1121,Southern Metropolitan,5678.0,2016.1
Burwood,11.7,3125.0,3.0,1.0,1.0,931.0,145.0,1970.0,Monash City Council,-37.854,145.1195,Southern Metropolitan,5678.0,2016.1
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2017.1
Burwood,11.7,3125.0,5.0,3.0,2.0,513.0,185.0,1970.0,Monash City Council,-37.8532,145.1156,Southern Metropolitan,5678.0,2017.1
Burwood,11.7,3125.0,6.0,3.0,3.0,796.0,367.0,2014.0,Monash City Council,-37.8529,145.0986,Southern Metropolitan,5678.0,2017.1
Burwood,11.7,3125.0,3.0,2.0,2.0,741.0,,,Monash City Council,-37.8578,145.0993,Southern Metropolitan,5678.0,2017.1
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2017.1
Burwood,11.7,3125.0,3.0,1.0,2.0,273.0,,1980.0,Monash City Council,-37.8473,145.1203,Southern Metropolitan,5678.0,2017.1
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2017.1
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2016.2
Burwood,11.7,3125.0,3.0,1.0,1.0,667.0,136.0,1950.0,Monash City Council,-37.8489,145.1093,Southern Metropolitan,5678.0,2016.2
Burwood,11.7,3125.0,3.0,1.0,2.0,763.0,118.0,1950.0,Monash City Council,-37.8589,145.0948,Southern Metropolitan,5678.0,2016.2
Burwood,11.7,3125.0,3.0,1.0,1.0,786.0,111.0,1950.0,Monash City Council,-37.8525,145.1198,Southern Metropolitan,5678.0,2016.2
Burwood,11.7,3125.0,4.0,2.0,1.0,811.0,,,Monash City Council,-37.8489,145.0985,Southern Metropolitan,5678.0,2016.2
Burwood,11.7,3125.0,4.0,2.0,2.0,711.0,,,Monash City Council,-37.8513,145.0965,Southern Metropolitan,5678.0,2016.2
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2016.2
Burwood,11.7,3125.0,4.0,3.0,2.0,928.0,229.0,1996.0,Monash City Council,-37.842,145.102,Southern Metropolitan,5678.0,2016.2
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,3.0,1.0,2.0,318.0,103.0,1960.0,Monash City Council,-37.8544,145.1114,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,30.0,12.0,0.0,946.0,,1950.0,Monash City Council,-37.853,145.1129,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,4.0,2.0,1.0,921.0,174.0,1950.0,Monash City Council,-37.8494,145.1291,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,3.0,2.0,1.0,0.0,115.0,2002.0,Monash City Council,-37.8561,145.0962,Southern Metropolitan,5678.0,2016.3
Burwood,11.7,3125.0,3.0,2.0,2.0,160.0,,,Monash City Council,-37.8525,145.0973,Southern Metropolitan,5678.0,2016.3
Burwood,11.7,3125.0,3.0,1.0,2.0,690.0,,,Monash City Council,-37.8509,145.117,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,4.0,2.0,2.0,804.0,,,Monash City Council,-37.8516,145.1179,Southern Metropolitan,5678.0,2016.4
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2017.1
Burwood,11.7,3125.0,3.0,1.0,2.0,706.0,,,Monash City Council,-37.8509,145.1161,Southern Metropolitan,5678.0,2017.1
Burwood,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2017.1
Burwood,11.7,3125.0,2.0,1.0,1.0,194.0,120.0,1975.0,Monash City Council,-37.8509,145.1119,Southern Metropolitan,5678.0,2017.1
