suburb,rooms,type,price,method,seller_g,date
Reservoir,4,h,870000.0,S,Ray,2016-09-17
Reservoir,5,h,620000.0,SP,RW,2016-09-17
Reservoir,4,h,,SN,Barry,2016-09-17
Reservoir,3,h,622500.0,S,Ray,2016-09-17
Reservoir,4,h,767500.0,S,Barry,2016-09-17
Reservoir,3,h,780000.0,PI,hockingstuart,2016-09-17
Reservoir,3,h,668000.0,S,Barry,2016-09-17
Reservoir,2,u,,SP,Love,2016-09-17
Reservoir,3,h,705000.0,S,Love,2016-09-17
Reservoir,3,h,730000.0,S,Ray,2016-09-17
Reservoir,4,h,1215000.0,S,Nelson,2016-09-17
Reservoir,3,h,680000.0,PI,RW,2016-09-17
Reservoir,2,u,445000.0,S,Love,2017-03-18
Reservoir,3,h,1120000.0,S,Nelson,2017-03-18
Reservoir,3,h,,SP,Peter,2017-03-18
Reservoir,3,u,470000.0,S,Ray,2017-03-18
Reservoir,3,h,800000.0,PI,Stockdale,2017-03-18
Reservoir,3,h,641000.0,S,Jason,2017-03-18
Reservoir,2,h,1700000.0,PI,Barry,2017-03-18
Reservoir,3,h,655000.0,S,Love,2017-03-18
Reservoir,3,h,888000.0,S,Barry,2017-03-18
Reservoir,3,h,885000.0,S,hockingstuart,2017-03-18
Reservoir,2,h,510000.0,S,Barry,2017-03-18
Reservoir,2,u,440000.0,SP,Love,2017-03-18
Reservoir,2,u,481000.0,S,Barry,2017-03-18
Reservoir,2,h,686000.0,S,Barry,2016-06-18
Reservoir,3,h,703000.0,S,Nelson,2016-06-18
Reservoir,2,t,365000.0,PI,Nelson,2016-06-18
Reservoir,2,u,424000.0,S,Barry,2016-06-18
Reservoir,4,h,750000.0,S,Love,2016-06-18
Reservoir,2,u,363000.0,SP,Barry,2016-06-18
Reservoir,1,u,310000.0,S,Barry,2016-06-18
Reservoir,3,h,613000.0,S,Nelson,2016-06-18
Reservoir,2,u,,PI,Stockdale,2016-06-18
Reservoir,3,h,779000.0,S,Barry,2016-06-18
Reservoir,2,t,425000.0,S,Stockdale,2016-06-18
Reservoir,3,t,585000.0,PI,Brace,2016-06-18
Reservoir,5,h,791000.0,S,Ray,2016-06-18
Reservoir,3,h,475000.0,S,Nelson,2016-06-18
Reservoir,2,t,420000.0,PI,Barry,2016-11-19
Reservoir,3,u,500000.0,PI,Love,2016-11-19
Reservoir,3,h,950000.0,S,RW,2016-11-19
Reservoir,2,u,352000.0,S,Stockdale,2016-11-19
Reservoir,3,h,650000.0,VB,Nelson,2016-11-19
Reservoir,3,u,677500.0,PI,Nelson,2016-11-19
Reservoir,2,h,,SN,Barry,2016-11-19
Reservoir,4,h,730000.0,PI,Barry,2016-11-19
Reservoir,2,h,791000.0,S,Barry,2016-11-19
Reservoir,3,h,905000.0,S,Barry,2016-11-19
Reservoir,2,u,480000.0,S,Ray,2016-11-19
Reservoir,3,h,767000.0,S,hockingstuart,2016-11-19
Reservoir,3,h,810000.0,PI,hockingstuart,2016-11-19
Reservoir,3,h,871000.0,S,Nelson,2016-11-19
Reservoir,3,u,450000.0,VB,hockingstuart,2016-05-22
Reservoir,2,t,400000.0,VB,hockingstuart,2016-05-22
Reservoir,3,h,921500.0,S,Nelson,2016-05-22
Reservoir,3,t,760000.0,S,Nelson,2016-05-22
Reservoir,2,h,596000.0,PI,Barry,2016-05-22
Reservoir,3,h,,PI,Ray,2016-05-22
Reservoir,2,t,490000.0,S,hockingstuart,2016-05-22
Reservoir,3,h,787000.0,S,Stockdale,2016-05-22
Reservoir,2,u,350000.0,PI,Ray,2016-05-22
Reservoir,2,u,300000.0,VB,Love,2016-08-22
Reservoir,2,u,335000.0,S,Love,2016-08-22
Reservoir,3,h,670500.0,S,Nelson,2016-08-22
Reservoir,5,h,1050000.0,S,Ray,2016-08-22
Reservoir,3,u,475000.0,SP,Barry,2016-08-22
Reservoir,2,u,440000.0,SP,Barry,2016-08-22
Reservoir,3,t,620000.0,SP,Nelson,2016-08-22
Reservoir,2,h,590000.0,S,Ray,2016-08-22
Reservoir,3,h,851500.0,S,Nelson,2016-08-22
Reservoir,2,h,623500.0,S,Nelson,2016-08-22
Reservoir,2,u,,VB,Barry,2016-08-22
Reservoir,4,h,830000.0,PI,Ray,2016-08-22
Reservoir,3,h,572000.0,S,Ray,2016-04-23
Reservoir,3,h,581000.0,S,Ray,2016-04-23
Reservoir,3,h,600000.0,S,Ray,2016-04-23
Reservoir,3,h,450000.0,VB,Ray,2016-04-23
Reservoir,2,t,360000.0,VB,Nelson,2016-04-23
Reservoir,2,u,525000.0,S,Harcourts,2016-04-23
Reservoir,3,t,585000.0,S,Nelson,2016-04-23
Reservoir,3,h,1115000.0,S,Barry,2016-04-23
Reservoir,3,h,692500.0,S,Love,2016-04-23
Reservoir,4,h,790000.0,S,Ray,2016-04-23
Reservoir,2,u,,PI,Harcourts,2016-09-24
Reservoir,3,h,785000.0,S,Love,2016-09-24
Reservoir,3,h,625000.0,SP,Nelson,2016-09-24
Reservoir,2,h,840000.0,SP,Nelson,2016-09-24
Reservoir,5,h,925000.0,S,Nelson,2016-09-24
Reservoir,4,h,750500.0,S,Barry,2016-09-24
Reservoir,3,h,,SP,hockingstuart,2016-09-24
Reservoir,3,t,680000.0,S,Nelson,2016-09-24
Reservoir,3,h,700000.0,S,Nelson,2016-09-24
Reservoir,4,h,801000.0,S,Ray,2016-09-24
Reservoir,1,u,216000.0,S,Brad,2016-09-24
Reservoir,1,u,220000.0,S,Brad,2016-09-24
Reservoir,3,h,600000.0,PI,Barry,2016-09-24
Reservoir,3,h,866000.0,S,Nelson,2016-09-24
Reservoir,3,t,,SN,Brace,2016-09-24
Reservoir,2,u,340000.0,VB,Love,2016-09-24
Reservoir,2,h,401000.0,S,Nelson,2016-09-24
Reservoir,2,h,500250.0,S,Harcourts,2017-02-25
Reservoir,1,h,395000.0,SP,Purplebricks,2017-02-25
Reservoir,3,h,810000.0,S,Barry,2017-02-25
Reservoir,3,h,880000.0,S,Ray,2017-02-25
Reservoir,2,h,790000.0,S,Barry,2017-02-25
Reservoir,2,t,,SP,Love,2017-02-25
Reservoir,3,h,707500.0,S,Ray,2017-02-25
Reservoir,3,h,767000.0,S,Love,2017-02-25
Reservoir,2,u,465000.0,S,Love,2017-02-25
Reservoir,3,h,601000.0,S,Love,2017-02-25
Reservoir,2,h,772000.0,S,Ray,2017-02-25
Reservoir,3,h,660000.0,PI,Jellis,2017-02-25
Reservoir,2,h,968000.0,S,Love,2017-02-25
Reservoir,2,h,,W,Ray,2017-02-25
Reservoir,3,h,928000.0,S,Barry,2017-02-25
Reservoir,2,u,300000.0,S,Love,2016-07-26
Reservoir,2,t,420000.0,VB,Love,2016-07-26
Reservoir,4,h,885000.0,S,hockingstuart,2016-07-26
Reservoir,2,u,240000.0,PI,Stockdale,2016-07-26
Reservoir,3,h,815000.0,S,Nelson,2016-07-26
Reservoir,3,h,882500.0,S,Barry,2016-07-26
Reservoir,3,h,793000.0,S,Barry,2016-07-26
Reservoir,2,t,541000.0,SP,Ray,2016-07-26
Reservoir,3,h,,PI,Harcourts,2016-07-26
Reservoir,3,h,450000.0,PI,Ray,2016-06-27
Reservoir,3,h,682400.0,S,Ray,2016-06-27
Reservoir,3,h,550000.0,PI,Barry,2016-06-27
Reservoir,3,h,,SN,Harcourts,2016-06-27
Reservoir,2,u,477000.0,S,Nelson,2016-06-27
Reservoir,3,h,500000.0,PI,hockingstuart,2016-06-27
Reservoir,4,h,,S,Nelson,2016-06-27
Reservoir,2,u,433000.0,S,Ray,2016-06-27
Reservoir,3,u,672000.0,S,Harcourts,2016-06-27
Reservoir,2,h,680000.0,S,hockingstuart,2016-06-27
Reservoir,3,h,822000.0,SP,Woodards,2016-06-27
Reservoir,3,h,751000.0,S,Love,2016-11-27
Reservoir,3,h,,SP,Barry,2016-11-27
Reservoir,5,h,820000.0,S,Ray,2016-11-27
Reservoir,3,h,540000.0,S,Stockdale,2016-11-27
Reservoir,3,h,851000.0,S,Barry,2016-11-27
Reservoir,3,h,801000.0,S,Ray,2016-11-27
Reservoir,3,h,777000.0,S,Nelson,2016-11-27
Reservoir,3,h,,S,Nelson,2016-11-27
Reservoir,4,h,1162000.0,S,Barry,2016-11-27
Reservoir,3,h,620000.0,SP,McGrath,2016-11-27
Reservoir,3,h,1025000.0,S,RW,2016-11-27
Reservoir,3,h,762500.0,S,Nelson,2016-11-27
Reservoir,3,h,832000.0,S,Nelson,2016-11-27
Reservoir,5,h,820000.0,SP,hockingstuart,2016-11-27
Reservoir,2,u,468000.0,S,Stockdale,2016-11-27
Reservoir,3,h,756000.0,S,Nelson,2016-11-27
Reservoir,3,h,784000.0,S,Nelson,2016-05-28
Reservoir,4,h,1186000.0,SP,Nelson,2016-05-28
Reservoir,3,h,665000.0,S,Barry,2016-05-28
Reservoir,2,u,405000.0,S,Barry,2016-05-28
Reservoir,3,h,532000.0,SP,hockingstuart,2016-05-28
Reservoir,2,u,431000.0,S,Barry,2016-05-28
Reservoir,3,t,580000.0,PI,Barry,2016-05-28
Reservoir,4,h,885000.0,S,Ray,2016-05-28
Reservoir,3,u,550000.0,S,Barry,2016-05-28
Reservoir,3,h,718500.0,S,Nelson,2016-05-28
Reservoir,5,h,762500.0,S,Nelson,2016-05-28
Reservoir,2,h,615000.0,S,Barry,2016-05-28
Reservoir,3,h,737000.0,S,Barry,2016-05-28
Reservoir,3,h,633000.0,SP,Ray,2016-05-28
Reservoir,5,h,,PI,McGrath,2016-08-28
Reservoir,2,t,,SN,Raine,2016-08-28
Reservoir,3,h,,PN,Barry,2016-08-28
Reservoir,3,h,,VB,Ray,2016-08-28
Reservoir,3,h,,S,hockingstuart,2016-08-28
Reservoir,3,h,,PI,Ray,2016-08-28
Reservoir,3,h,810000.0,S,Nelson,2016-08-28
Reservoir,3,h,,PI,Harcourts,2016-08-28
Reservoir,5,h,815000.0,PI,Nelson,2016-08-28
Reservoir,2,h,610000.0,S,Nelson,2016-08-28
Reservoir,2,u,430000.0,S,Barry,2016-08-28
Reservoir,2,h,730000.0,VB,Ray,2016-08-28
Reservoir,4,h,680000.0,S,Ray,2016-08-28
Reservoir,3,h,705000.0,S,Barry,2016-07-30
Reservoir,3,h,705000.0,S,Ray,2016-07-30
Reservoir,4,h,845000.0,S,Barry,2016-07-30
Reservoir,2,u,,PI,Love,2016-07-30
Reservoir,2,u,,PI,Ray,2016-07-30
Reservoir,2,u,,S,Ray,2016-07-30
Reservoir,4,h,,SN,Ray,2016-07-30
Reservoir,2,u,390000.0,SP,Love,2016-07-30
Reservoir,3,h,,PI,Ray,2016-07-30
Richmond,2,h,937000.0,S,Biggin,2016-09-03
Richmond,3,h,1260000.0,S,Biggin,2016-09-03
Richmond,3,h,1820000.0,PI,Biggin,2016-09-03
Richmond,3,t,1236000.0,S,Jellis,2016-09-03
Richmond,2,u,540000.0,PI,LITTLE,2016-09-03
Richmond,2,u,795250.0,S,hockingstuart,2016-09-03
Richmond,2,u,582000.0,S,Biggin,2016-09-03
Richmond,1,u,500000.0,SP,Domain,2016-09-03
Richmond,3,h,1600000.0,S,hockingstuart,2016-12-03
Richmond,3,h,2180000.0,PI,Blue,2016-12-03
Richmond,1,u,370000.0,S,Biggin,2016-12-03
Richmond,3,h,,S,Biggin,2016-12-03
Richmond,3,h,,S,Biggin,2016-12-03
Richmond,3,t,1025000.0,SP,Jellis,2016-12-03
Richmond,2,u,630000.0,S,Biggin,2016-12-03
Richmond,4,h,3335000.0,S,Jellis,2016-12-03
Richmond,2,u,,SP,Biggin,2016-12-03
Richmond,3,t,2250000.0,S,Jellis,2016-12-03
Richmond,2,h,935000.0,S,Biggin,2016-12-03
Richmond,2,h,1100000.0,SP,Biggin,2016-12-03
Richmond,3,h,1102000.0,S,Dingle,2016-02-04
Richmond,2,u,,PI,Biggin,2016-02-04
Richmond,3,h,,PI,Marshall,2017-03-04
Richmond,1,u,437500.0,SP,Biggin,2017-03-04
Richmond,1,u,421000.0,SP,Biggin,2017-03-04
Richmond,2,u,479000.0,S,Biggin,2017-03-04
Richmond,5,h,3200000.0,SP,Jellis,2017-03-04
Richmond,2,u,479000.0,S,Jellis,2017-03-04
Richmond,3,h,,SP,hockingstuart,2017-03-04
Richmond,2,h,1042500.0,S,hockingstuart,2017-03-04
Richmond,2,u,655000.0,PI,hockingstuart,2017-03-04
Richmond,2,h,1130000.0,S,Biggin,2017-03-04
Richmond,2,u,561000.0,S,Biggin,2017-03-04
Richmond,2,u,635000.0,S,Biggin,2017-03-04
Richmond,3,h,1010000.0,PI,Jellis,2016-06-04
Richmond,2,h,1025000.0,S,Jellis,2016-06-04
Richmond,2,u,555000.0,S,Biggin,2016-06-04
Richmond,2,h,1102000.0,S,Biggin,2016-06-04
Richmond,2,h,720000.0,S,Biggin,2016-08-06
Richmond,2,u,550000.0,SP,Jellis,2016-08-06
Richmond,2,h,,S,Biggin,2016-08-06
Richmond,3,h,1152500.0,S,Biggin,2016-08-06
Richmond,4,h,1375000.0,S,hockingstuart,2016-08-06
Richmond,3,h,1422000.0,S,hockingstuart,2016-08-06
Richmond,2,h,1506000.0,S,Biggin,2016-05-07
Richmond,3,h,1350000.0,PI,Peter,2016-05-07
Richmond,3,h,1090000.0,S,Biggin,2016-05-07
Richmond,3,t,,S,Jellis,2016-05-07
Richmond,2,u,,PI,Biggin,2016-05-07
Richmond,1,u,405000.0,PI,McGrath,2016-05-07
Richmond,2,h,,PI,Biggin,2016-11-07
Richmond,1,u,327000.0,S,Biggin,2016-11-07
Richmond,3,h,1474000.0,SP,Marshall,2016-11-07
Richmond,3,h,1555000.0,S,Marshall,2016-11-07
Richmond,3,h,,PI,Biggin,2016-11-07
Richmond,1,u,,SS,MSM,2016-11-07
Richmond,1,u,500000.0,VB,Jellis,2016-11-07
Richmond,2,u,785000.0,SP,Biggin,2016-11-07
Richmond,2,u,815000.0,S,Jellis,2016-11-07
Richmond,1,u,345000.0,S,Biggin,2016-11-07
Richmond,1,u,345000.0,PI,Ray,2016-10-08
Richmond,3,h,1275000.0,PI,Jellis,2016-10-08
Richmond,4,t,,SP,Jellis,2016-10-08
Richmond,2,h,,S,Jellis,2016-10-08
Richmond,3,h,1150000.0,VB,Jellis,2016-10-08
Richmond,4,h,950000.0,VB,Jellis,2016-10-08
Richmond,2,h,270000.0,PI,Dingle,2016-10-08
Richmond,3,h,930000.0,S,Biggin,2016-10-08
Richmond,1,u,439000.0,SP,Biggin,2016-09-10
Richmond,2,u,695000.0,S,Jellis,2016-09-10
Richmond,3,t,,S,Marshall,2016-09-10
Richmond,2,u,512000.0,S,Marshall,2016-09-10
Richmond,2,t,855000.0,S,Jellis,2016-09-10
Richmond,2,u,1040000.0,S,Jellis,2016-09-10
Richmond,1,u,342000.0,S,Jellis,2016-09-10
Richmond,1,u,681000.0,S,hockingstuart,2016-09-10
Richmond,2,u,1066000.0,S,Abercromby's,2016-12-10
Richmond,3,h,,PI,hockingstuart,2016-12-10
Richmond,2,h,900000.0,PI,hockingstuart,2016-12-10
Richmond,3,h,1250000.0,S,Biggin,2016-12-10
Richmond,4,h,,S,Marshall,2016-12-10
Richmond,2,h,990000.0,S,Biggin,2016-12-10
Richmond,2,h,1189000.0,S,Biggin,2016-12-10
Richmond,2,u,,PI,hockingstuart,2016-12-10
Richmond,3,h,,S,Biggin,2016-12-10
Richmond,2,h,1220000.0,S,Biggin,2016-12-10
Richmond,2,h,,PI,Biggin,2016-12-10
Richmond,2,h,1220000.0,S,Biggin,2016-12-10
Richmond,3,h,1100000.0,S,Abercromby's,2016-12-10
Richmond,3,h,2857000.0,S,Jellis,2016-12-10
Richmond,3,h,1346000.0,S,Biggin,2016-12-10
Richmond,2,u,600000.0,S,Biggin,2017-02-11
Richmond,2,u,450000.0,PI,Biggin,2017-02-11
Richmond,2,h,1340000.0,S,Kay,2016-11-12
Richmond,2,h,1421000.0,S,Biggin,2016-11-12
Richmond,3,h,1074000.0,S,Marshall,2016-11-12
Richmond,3,h,1205000.0,S,Biggin,2016-11-12
Richmond,2,t,1430000.0,S,Jellis,2016-11-12
Richmond,3,t,1220000.0,S,hockingstuart,2016-11-12
Richmond,3,h,,PI,Biggin,2016-11-12
Richmond,3,h,1465000.0,S,Biggin,2016-11-12
Richmond,2,u,391000.0,SP,Caine,2016-08-13
Richmond,2,h,1035000.0,S,Jellis,2016-08-13
Richmond,2,u,530000.0,S,Biggin,2016-08-13
Richmond,2,t,930000.0,S,Jellis,2016-05-14
Richmond,3,h,1182000.0,S,Biggin,2016-05-14
Richmond,3,h,,S,Marshall,2016-05-14
Richmond,2,h,777500.0,PI,hockingstuart,2016-05-14
Richmond,1,u,,PI,Biggin,2016-05-14
Richmond,3,h,1115000.0,S,Whiting,2016-05-14
Richmond,3,u,760000.0,SP,Nelson,2016-05-14
Richmond,2,u,640000.0,SP,Jellis,2016-05-14
Richmond,3,h,1710000.0,PI,Abercromby's,2016-05-14
Richmond,3,h,1420000.0,S,Jellis,2016-05-14
Richmond,1,u,390000.0,S,LITTLE,2016-05-14
Richmond,3,h,3020000.0,S,Jellis,2016-05-14
Richmond,2,h,800000.0,S,Jellis,2016-05-14
Richmond,3,h,1346000.0,S,hockingstuart,2016-05-14
Richmond,1,u,380000.0,PI,Collins,2016-10-15
Richmond,3,h,,S,hockingstuart,2016-10-15
Richmond,2,u,680000.0,S,Jellis,2016-10-15
Richmond,2,t,1081000.0,S,hockingstuart,2016-10-15
Richmond,2,h,,PI,Biggin,2016-10-15
Richmond,2,t,955000.0,S,Jellis,2016-10-15
Richmond,3,h,,VB,Kay,2016-10-15
Richmond,2,h,860000.0,S,Biggin,2016-10-15
Richmond,3,h,,S,Jellis,2016-10-15
Richmond,3,h,1820000.0,S,Jellis,2016-10-15
Richmond,2,h,905000.0,S,Biggin,2016-10-15
Richmond,2,u,691000.0,S,Biggin,2016-10-15
Richmond,4,h,1540000.0,S,Jellis,2016-04-16
Richmond,3,h,1088000.0,S,Jellis,2016-04-16
Richmond,3,t,911000.0,S,Biggin,2016-04-16
Richmond,4,h,3001000.0,S,Biggin,2016-04-16
Richmond,2,h,881000.0,SP,Jellis,2016-04-16
Richmond,2,u,,PI,Biggin,2016-04-16
Richmond,2,u,638000.0,S,Biggin,2016-04-16
Richmond,2,h,951000.0,S,hockingstuart,2016-07-16
Richmond,2,h,912000.0,S,Collins,2016-07-16
Richmond,1,u,415000.0,S,Jellis,2016-07-16
Richmond,1,u,,W,Biggin,2016-07-16
Richmond,3,h,1285000.0,S,hockingstuart,2016-07-16
Richmond,1,u,,W,Biggin,2016-07-16
Richmond,2,h,1220000.0,S,Jellis,2016-07-16
Richmond,1,u,280000.0,VB,Jellis,2016-07-16
Richmond,3,h,900000.0,S,Biggin,2016-09-17
Richmond,1,u,,S,Jellis,2016-09-17
Richmond,3,h,1695000.0,S,Marshall,2016-09-17
Richmond,4,t,,S,Jellis,2016-09-17
Richmond,3,h,1365000.0,S,Nelson,2016-09-17
Richmond,2,h,1088000.0,S,Biggin,2016-09-17
Richmond,3,h,1765000.0,S,hockingstuart,2016-09-17
Richmond,2,t,750000.0,S,Morleys,2016-09-17
Richmond,3,h,961000.0,S,Biggin,2016-09-17
Richmond,2,h,1045000.0,S,Biggin,2016-09-17
Richmond,4,h,1591000.0,S,Collins,2016-09-17
Richmond,1,u,402000.0,S,hockingstuart,2016-09-17
Richmond,3,h,1275000.0,S,Biggin,2017-03-18
Richmond,2,h,1035000.0,S,Marshall,2017-03-18
Richmond,3,h,2000000.0,VB,Jellis,2017-03-18
Richmond,3,u,931000.0,S,Biggin,2017-03-18
Richmond,1,u,,S,Jellis,2017-03-18
Richmond,3,h,2640000.0,S,hockingstuart,2017-03-18
Richmond,2,t,842000.0,S,Jellis,2017-03-18
Richmond,4,h,1510000.0,PI,Biggin,2017-03-18
Richmond,3,h,1550000.0,VB,Jellis,2017-03-18
Richmond,2,u,505000.0,S,hockingstuart,2016-06-18
Richmond,1,u,370000.0,VB,hockingstuart,2016-06-18
Richmond,2,h,,S,Biggin,2016-06-18
Richmond,3,h,1456000.0,S,Jellis,2016-06-18
Richmond,2,h,1145000.0,S,Biggin,2016-06-18
Richmond,2,t,810000.0,SP,hockingstuart,2016-06-18
Richmond,3,h,,PN,FN,2016-06-18
Richmond,3,h,1100000.0,PI,Biggin,2016-06-18
Richmond,2,h,1220000.0,S,Jellis,2016-06-18
Richmond,2,t,895000.0,S,Marshall,2016-06-18
Richmond,2,h,1430000.0,S,Biggin,2016-06-18
Richmond,2,h,1045000.0,S,Jellis,2016-06-18
Richmond,2,h,,PI,Jellis,2016-11-19
Richmond,3,h,2000000.0,S,Biggin,2016-11-19
Richmond,2,u,646000.0,S,Woodards,2016-11-19
Richmond,2,t,950000.0,S,Castran,2016-11-19
Richmond,2,u,660000.0,PI,Jellis,2016-11-19
Richmond,3,h,,SP,Jellis,2016-11-19
Richmond,1,u,,PI,Biggin,2016-11-19
Richmond,2,h,1145000.0,S,hockingstuart,2016-11-19
Richmond,2,t,785000.0,SA,Morleys,2016-11-19
Richmond,3,h,,PI,Biggin,2016-05-22
Richmond,1,u,380000.0,PI,Dingle,2016-05-22
Richmond,3,h,1285000.0,S,Steveway,2016-05-22
Richmond,1,h,815000.0,PI,Dixon,2016-05-22
Richmond,4,h,905000.0,S,Biggin,2016-05-22
Richmond,2,u,915000.0,S,Biggin,2016-05-22
Richmond,2,u,750000.0,S,Biggin,2016-05-22
Richmond,2,u,604000.0,SP,Biggin,2016-05-22
Richmond,4,h,1645000.0,S,Biggin,2016-08-22
Richmond,3,u,945000.0,S,Biggin,2016-08-22
Richmond,1,u,306000.0,S,Jellis,2016-08-22
Richmond,3,h,1270000.0,S,Jellis,2016-08-22
Richmond,3,t,975000.0,PI,Jellis,2016-08-22
Richmond,2,h,1105000.0,S,Biggin,2016-08-22
Richmond,2,h,965000.0,S,Biggin,2016-08-22
Richmond,2,u,620000.0,PI,LITTLE,2016-08-22
Richmond,3,h,1220000.0,S,Jellis,2016-08-22
Richmond,3,h,1100000.0,S,hockingstuart,2016-08-22
Richmond,1,u,450000.0,SP,RT,2016-08-22
Richmond,4,h,,S,Marshall,2016-08-22
Richmond,3,h,1850000.0,S,hockingstuart,2016-08-22
Richmond,1,u,,PI,Biggin,2016-04-23
Richmond,3,h,1650000.0,S,hockingstuart,2016-04-23
Richmond,2,t,,S,Jellis,2016-09-24
Richmond,3,h,1320000.0,S,RT,2016-09-24
Richmond,3,h,1651000.0,S,Jellis,2016-09-24
Richmond,2,h,,S,Biggin,2016-09-24
Richmond,3,h,1032000.0,S,Biggin,2016-09-24
Richmond,3,h,915000.0,S,hockingstuart,2016-09-24
Richmond,3,h,,S,Biggin,2016-09-24
Richmond,4,h,,PI,Biggin,2016-09-24
Richmond,3,h,1075000.0,S,Jellis,2016-09-24
Richmond,4,h,1800000.0,PI,Biggin,2016-09-24
Richmond,3,h,1270000.0,S,Jellis,2016-09-24
Richmond,3,u,791500.0,S,Biggin,2016-09-24
Richmond,3,h,1600000.0,S,Biggin,2016-09-24
Richmond,2,t,1200000.0,SP,Jellis,2017-02-25
Richmond,3,h,1555000.0,S,Abercromby's,2017-02-25
Richmond,3,h,1361000.0,S,Marshall,2017-02-25
Richmond,3,h,1540000.0,S,hockingstuart,2017-02-25
Richmond,3,t,1582000.0,S,Jellis,2017-02-25
Richmond,3,h,1505000.0,PI,Greg,2017-02-25
Richmond,2,u,712000.0,S,Jellis,2016-07-26
Richmond,3,h,2055000.0,SP,Jellis,2016-07-26
Richmond,3,h,1395000.0,S,Biggin,2016-07-26
Richmond,3,t,1012000.0,S,Jellis,2016-06-27
Richmond,3,h,1570000.0,S,Jellis,2016-06-27
Richmond,3,h,1345000.0,S,Biggin,2016-06-27
Richmond,1,u,410000.0,PI,hockingstuart,2016-06-27
Richmond,2,u,696000.0,S,Jellis,2016-06-27
Richmond,3,h,1350000.0,VB,Jellis,2016-11-27
Richmond,3,h,,S,Jellis,2016-11-27
Richmond,3,h,1405000.0,S,Rendina,2016-11-27
Richmond,1,u,362000.0,S,Biggin,2016-11-27
Richmond,2,u,760000.0,S,Biggin,2016-11-27
Richmond,2,u,807000.0,S,Jellis,2016-11-27
Richmond,3,h,1495000.0,S,Biggin,2016-11-27
Richmond,3,h,1410000.0,S,Biggin,2016-11-27
Richmond,1,u,385000.0,VB,RT,2016-11-27
Richmond,2,h,1150000.0,SP,Biggin,2016-11-27
Richmond,3,h,1400000.0,PI,hockingstuart,2016-11-27
Richmond,4,h,1775000.0,S,Nelson,2016-11-27
Richmond,1,u,360000.0,S,Biggin,2016-11-27
Richmond,3,h,1270000.0,S,Biggin,2016-11-27
Richmond,2,h,827500.0,S,Biggin,2016-05-28
Richmond,3,h,,PI,Biggin,2016-05-28
Richmond,4,h,1500000.0,PI,Biggin,2016-05-28
Richmond,2,u,560000.0,SP,Biggin,2016-05-28
Richmond,3,u,,PI,LITTLE,2016-05-28
Richmond,3,h,1165000.0,S,Biggin,2016-08-28
Richmond,3,h,,S,Biggin,2016-08-28
Richmond,2,u,790000.0,PI,hockingstuart,2016-08-28
Richmond,2,h,870000.0,SP,Biggin,2016-08-28
Richmond,3,h,1185000.0,S,hockingstuart,2016-07-30
Richmond,1,u,,PI,Biggin,2016-07-30
Richmond,4,h,1212500.0,S,Kay,2016-07-30
Richmond,2,h,1125000.0,S,hockingstuart,2016-07-30
Richmond,3,h,1520000.0,S,Biggin,2016-07-30
Rosanna,3,h,,S,Fletchers,2016-09-03
Rosanna,3,h,,SN,Miles,2016-09-03
Rosanna,5,h,1101500.0,S,Nelson,2016-09-03
Rosanna,4,h,960000.0,VB,Nelson,2016-12-03
Rosanna,3,h,,SN,Barry,2016-12-03
Rosanna,3,h,,SN,Miles,2016-12-03
Rosanna,3,h,,S,Fletchers,2016-12-03
Rosanna,4,h,1040000.0,S,Miles,2017-03-04
Rosanna,3,h,765000.0,SP,Nelson,2016-06-04
Rosanna,2,h,971000.0,S,Miles,2016-06-04
Rosanna,3,h,830000.0,VB,Miles,2016-06-04
Rosanna,3,u,,SN,Barry,2016-08-06
Rosanna,3,h,1215000.0,S,Fletchers,2016-05-07
Rosanna,3,h,800000.0,S,Buckingham,2016-05-07
Rosanna,4,h,1020000.0,PI,Fletchers,2016-05-07
Rosanna,3,u,560000.0,VB,Miles,2016-05-07
Rosanna,3,h,1050000.0,SP,Miles,2016-05-07
Rosanna,3,t,650000.0,S,Barry,2016-11-07
Rosanna,3,h,,PI,Ray,2016-11-07
Rosanna,3,h,1155000.0,S,Miles,2016-09-10
Rosanna,3,h,915000.0,S,Barry,2016-09-10
Rosanna,2,t,531000.0,S,Nelson,2016-09-10
Rosanna,4,h,1050000.0,VB,Nelson,2016-12-10
Rosanna,3,h,,PI,Barry,2016-12-10
Rosanna,3,h,620000.0,VB,Miles,2016-12-10
Rosanna,3,h,780000.0,S,Barry,2017-02-11
Rosanna,4,h,,SP,Nelson,2016-11-12
Rosanna,4,h,1051000.0,SP,Nelson,2016-11-12
Rosanna,5,h,2530000.0,S,Miles,2016-08-13
Rosanna,3,h,720000.0,SP,hockingstuart,2016-08-13
Rosanna,3,u,,SN,Miles,2016-05-14
Rosanna,2,u,633000.0,S,Miles,2016-05-14
Rosanna,3,h,,SN,Ray,2016-05-14
Rosanna,3,h,825000.0,S,Miles,2016-05-14
Rosanna,2,h,725000.0,S,Buckingham,2016-05-14
Rosanna,4,h,821000.0,SP,Nelson,2016-05-14
Rosanna,4,h,915000.0,SP,Nelson,2016-05-14
Rosanna,3,u,600000.0,S,Miles,2016-05-14
Rosanna,4,h,890000.0,VB,Miles,2016-05-14
Rosanna,2,u,,SN,Miles,2016-10-15
Rosanna,3,h,695000.0,S,Love,2016-10-15
